headline,date,snippet,url
"Lurid Suit Over Hate Mail Embroils Isaac Perlmutter, Marvel Chief",2016-03-08T00:00,"Isaac Perlmutter, the enigmatic head of the Marvel Entertainment unit of Disney, is accused of orchestrating a slander campaign that called a neighbor a murderer and child molester....",https://www.nytimes.com/2016/03/08/business/dealbook/lurid-suit-over-hate-mail-embroils-isaac-perlmutter-marvel-chief.html
"Thomas Staggs, Disney’s Heir Apparent, Is Stepping Down",2016-04-05T00:00,"Mr. Staggs, the chief operating officer, will leave next month, handing Disney a distracting succession search for a chief-in-waiting....",https://www.nytimes.com/2016/04/05/business/media/thomas-staggs-walt-disney-company.html
Robert Iger’s Success at Disney Makes Him a Tough Act to Follow,2016-04-06T00:00,"As the conglomerate looks for a new leader, it’s having difficulty finding someone, even the heir apparent, who appears able to measure up....",https://www.nytimes.com/2016/04/06/business/media/robert-igers-success-at-disney-makes-him-a-tough-act-to-follow.html
Behind the Scenes at Disney as It Purged a Favorite Son,2016-04-08T00:00,Thomas Staggs’s departure from the No. 2 position at the media giant leaves no clear successor for Robert Iger as chief executive....,https://www.nytimes.com/2016/04/08/business/media/behind-the-scenes-at-disney-as-it-purged-a-favorite-son.html
Disney’s Savvy Marketing of ‘The Jungle Book’,2016-04-18T00:00,Disney used a variety of tactics to promote the movie to different audiences and tell them it was not just a film but a magical experience....,https://www.nytimes.com/2016/04/18/business/media/disneys-savvy-marketing-jungle-book.html
Univision Buys Out Disney’s Stake in Fusion,2016-04-22T00:00,"Fusion will anchor Univision’s new Fusion Media Group, to be distributed on a mix of digital and traditional media....",https://www.nytimes.com/2016/04/22/business/media/univisionbuys-out-disneys-stake-in-fusion.html
Adding DreamWorks Would Bolster Comcast in Disney Rivalry,2016-04-28T00:00,"Since Comcast’s offer to buy Disney fell short more than a decade ago, it has essentially tried to copy the Magic Kingdom’s strategy....",https://www.nytimes.com/2016/04/28/business/dealbook/adding-dreamworks-would-bolster-comcast-in-disney-rivalry.html
Google Goes Back to Court Over Android Code and May Face Fines in Russia,2016-05-09T00:00,"As Oracle continues to sue Google for $8.8 billion, quarterly earnings reports are expected for Disney, Credit Suisse and Macy’s....",https://www.nytimes.com/2016/05/09/business/google-goes-back-to-court-over-android-code-and-may-face-fines-in-russia.html
"Disney, With Mixed Earnings, Is Shutting Video Game Line",2016-05-11T00:00,The company is abandoning its Infinity effort in console games and toys. Strength at its studios was offset by weakness in some television businesses....,https://www.nytimes.com/2016/05/11/business/media/disney-earnings.html
Disney v. Warner: How Captain America Beat Batman and Superman,2016-05-27T00:00,"Warner Bros.’ “Batman v Superman” would seem to have the box-office edge, but “Captain America: Civil War” has surged past it....",https://www.nytimes.com/2016/05/27/business/disney-v-warner-how-captain-america-beat-batman-and-superman.html
How China Won the Keys to Disney’s Magic Kingdom,2016-06-14T09:00,"Plans for the $5.5 billion Shanghai Disney Resort, which opens Thursday, were in limbo until Disney dialed back its demands to the Communist Party....",https://www.nytimes.com/2016/06/15/business/international/china-disney.html
"For Disney, Grim News in U.S. Tempers Reverie in Shanghai",2016-06-16T00:00,The mass shooting in Orlando and an alligator attack at a Disney World hotel overshadowed the opening of Shanghai Disneyland....,https://www.nytimes.com/2016/06/16/business/media/disneyland-china-robert-iger-disney.html
Shanghai Disneyland Opens Amid Rain and Pageantry,2016-06-17T00:00,"The first Disney park on the mainland, built for $5.5 billion, is being held up as nothing less than a historic symbol of United States-China relations....",https://www.nytimes.com/2016/06/17/business/international/disney-shanghai-opens.html
"At Disney, Gloomy Realities Shadow a Fantasy World",2016-06-22T00:00,"After tragedies in Orlando, Fla., and the introduction of metal detectors, the Disney theme parks find it harder to keep the magic front and center....",https://www.nytimes.com/2016/06/22/business/media/at-disney-reality-shadows-a-fantasy-world.html
A New Disney Princesa Carries Responsibilities Beyond Her Kingdom,2016-07-11T00:00,"Disney has created its first Latina princess, Elena, who will have her debut on the Disney Channel this month....",https://www.nytimes.com/2016/07/11/business/media/a-new-disney-princesa-carries-responsibilities-beyond-her-kingdom.html
Colorado Fracking Limit Deadline; Valeant and Disney Earnings Reports,2016-08-08T04:00,"Signatures are due Monday to put proposals on Colorado’s ballot that would restrict hydraulic fracturing; and attention turns to earnings at Valeant, Disney and Macy’s....",https://www.nytimes.com/2016/08/08/business/colorado-fracking-limit-deadline-valeant-and-disney-earnings-reports.html
"Disney Bets on Streaming, Joining With Major League Baseball",2016-08-10T04:00,"BamTech, which handles streaming for baseball teams and Time Warner’s HBO, will help Disney introduce an ESPN-branded subscription service....",https://www.nytimes.com/2016/08/10/business/media/disney-bamtech-video-streaming.html
ESPN Streaming Deal Helps Disney Step Into the Future,2016-08-11T04:00,Disney’s investment in BamTech acknowledges that consumer habits are changing in a move that should strengthen and accelerate its streaming options....,https://www.nytimes.com/2016/08/11/business/dealbook/espn-streaming-deal-helps-disney-step-into-the-future.html
Disney Cuts 250 Jobs in Consumer Products and Digital Unit,2016-09-15T04:00,"The layoffs, while small given Disney’s sheer size, have followed a pattern in recent months as the company tries to move fast to control costs....",https://www.nytimes.com/2016/09/15/business/media/disney-cuts-250-jobs-in-consumer-products-and-digital-unit.html
Disney Hires Rosenblum to Reinforce Television Division,2016-09-17T04:00,"The appointment of Bruce Rosenblum, formerly of Warner Bros., helps Disney shore up senior management at a unit struggling with industry upheaval....",https://www.nytimes.com/2016/09/17/business/media/disney-selects-rosenblum-to-head-tv-business-unit.html
"Disney’s Hot Streak Stalls, Prompting Rumors That It’s Looking to Grow",2016-10-03T04:00,"Robert Iger, chief of the mass media company, has a history of reinvigorating the company by making deals, but despite a string of good decisions, shares are dipping and investors are getting antsy....",https://www.nytimes.com/2016/10/03/business/media/with-disneys-hot-streak-stalled-rumors-that-its-looking-to-grow.html
"Morning Agenda: Disney’s Next Deal, Trump’s Tax Shelter, Deutsche Off Balance",2016-10-04T04:00,"Disney is struggling to assure investors that ESPN can be its growth engine in the long term. Now, there are rumors that it is interested in acquiring Twitter....",https://www.nytimes.com/2016/10/04/business/dealbook/disney-iger-trump-tax-deutsche-germany.html
"Hulu Adds ESPN, ABC and Fox News to Streaming Service",2016-11-01T18:35,Hulu has signed deals that will make networks from 21st Century Fox’s and Disney part of its forthcoming live streaming service....,https://www.nytimes.com/2016/11/02/business/media/hulu-adds-espn-abc-and-fox-news-to-streaming-service.html
"Disney Promises Growth, and Shares Rise in After-Hours Trading",2016-11-11T01:48,"In the latest quarter, the company earned $1.10 per share, missing analysts’ $1.16 consensus. But the stock shot up after executives’s comments....",https://www.nytimes.com/2016/11/11/business/disney-promises-growth-and-shares-rise-in-after-hours-trading.html
"Hong Kong Disneyland, Seeking Return to Profit, Plans $1.4 Billion Upgrade",2016-11-22T07:15,"Over five years, the smallest of the Disney resorts will get a bigger castle and put the film “Frozen” and Marvel superheroes at the center of new attractions....",https://www.nytimes.com/2016/11/22/business/media/disney-hong-kong-resort-upgrade.html
Netflix Could Be Practical Magic for Disney,2016-12-30T19:01,"Walt Disney, the entertainment conglomerate, is on the hunt for technology to connect consumers directly to its movies and TV shows, but a deal would be pricey....",https://www.nytimes.com/2016/12/30/business/dealbook/netflix-could-be-practical-magic-for-disney.html
Coming to Carnival Cruises: A Wearable Medallion That Records Your Every Whim,2017-01-04T05:01,"The system, inspired by bracelet technology at Walt Disney World, is an advance in serving guests and tracking their wants....",https://www.nytimes.com/2017/01/04/business/media/coming-to-carnival-cruises-a-wearable-medallion-that-records-your-every-whim.html
"Robert Iger, Head of Disney, May Not Be Leaving Anytime Soon",2017-02-06T19:13,"With no clear successor in sight, the chief executive may delay his departure for a third time. He has been good for the company, but risks overstaying his welcome....",https://www.nytimes.com/2017/02/06/business/dealbook/robert-iger-head-of-disney-may-not-be-leaving-anytime-soon.html
Disney Drops PewDiePie and YouTube Distances Itself After Reports of Anti-Semitic Videos,2017-02-14T12:43,"PewDiePie, whose real name is Felix Kjellberg, is the most popular user on YouTube. His videos have attracted nearly 14.7 billion views....",https://www.nytimes.com/2017/02/14/business/pewdiepie-youtube-disney.html
Disney Chief: My Role on a Trump Panel Is ‘Not an Endorsement’,2017-03-08T21:06,"At the company’s shareholder meeting, Robert A. Iger told those who want him to quit the president’s business policy forum that he was using it to share his values with Mr. Trump....",https://www.nytimes.com/2017/03/08/business/media/disney-chief-my-role-on-a-trump-panel-is-not-an-endorsement.html
"Robert Iger, Disney’s C.E.O., Agrees to One-Year Extension",2017-03-23T16:06,"The extension, which will keep Mr. Iger at Disney until 2019, reflected the difficulty the company has had identifying a successor....",https://www.nytimes.com/2017/03/23/business/media/robert-iger-disneys-ceo-agrees-to-one-year-extension.html
"In China, ‘Disney’ Deals Turn Out to Be Fantasy",2017-03-29T17:14,"Meng Dekai, a former company executive, was accused of signing deals with local governments for Disney-related projects without authorization....",https://www.nytimes.com/2017/03/29/business/china-walt-disney-fake.html
An Ad Woman at the Top of an Industry That She Thinks Still Has Far to Go,2017-04-25T00:19,"Carol H. Williams, who was behind major campaigns for Pillsbury, Secret and Disney, will be only the second black woman in the Advertising Hall of Fame....",https://www.nytimes.com/2017/04/24/business/carol-williams-advertising-hall-of-fame.html
"Disney Parks and Movies Soar, but ESPN Is a Concern",2017-05-10T00:19,"The Walt Disney Company reported better-than-expected earnings, but analysts peppered Robert A. Iger with questions about the health of ESPN....",https://www.nytimes.com/2017/05/09/business/media/disney-earnings-espn.html
Attendance Drops at Disney Parks Worldwide as Prices Rise,2017-06-01T23:08,Higher prices were a major factor in smaller crowds at 13 of Disney’s 14 theme parks in 2016....,https://www.nytimes.com/2017/06/01/business/media/disney-theme-parks-universal-attendance.html
"Disney Vows to Give Epcot a Magical, Long-Overdue Makeover",2017-07-15T15:11,"The company has promised major changes for its third-oldest theme park, along with more than $1 billion worth of upgrades elsewhere....",https://www.nytimes.com/2017/07/15/business/media/disney-epcot-theme-parks.html
Virtual-Reality ‘Star Wars’ Attractions Coming to Disney Malls,2017-08-03T14:00,"Lucasfilm and the Void, a start-up focused on virtual-reality experiences, will open Star Wars: Secrets of the Empire in California and Florida this year.",https://www.nytimes.com/2017/08/03/business/media/virtual-reality-star-wars-attractions-coming-to-disney-malls.html
"Oil Nations Look to Enforce Production Cuts, and Disney Earnings Are Coming",2017-08-07T01:00,"An attempt to increase petroleum prices has been undermined. If the past is a guide, Disney could make a newsy announcement along with third-quarter results.",https://www.nytimes.com/2017/08/06/business/oil-nations-look-to-enforce-production-cuts-and-disney-earnings-are-coming.html
How Netflix Can Thrive After a Disney Divorce,2017-08-09T18:21,"Like HBO in the 1980s, Netflix has enough subscribers and original programming to fend off challenges from rival options.",https://www.nytimes.com/2017/08/09/business/dealbook/how-netflix-can-thrive-after-a-disney-divorce.html
"Disney Plots Streaming, From ‘Star Wars’ and Marvel to Pay-Per-Sports",2017-09-07T18:56,"All new-release movies made by Walt Disney Studios will be on the movie and TV service, while sports programming may come á la carte.",https://www.nytimes.com/2017/09/07/business/media/disney-streaming-services.html
Disney Plays Hardball in Cable Talks With Altice,2017-09-23T03:25,Millions of viewers on Long Island and in Connecticut and New Jersey could see ESPN and ABC go dark if an agreement with a cable distributor is not reached.,https://www.nytimes.com/2017/09/22/business/media/disney-cable-altice.html
"For Disney’s Iger, an Unlikely Political Turn",2017-10-09T01:14,"After the company he runs feels the president’s wrath, Robert Iger does not say no to a possible White House run.",https://www.nytimes.com/2017/10/08/business/media/for-disney-chief-robert-iger-an-unlikely-political-turn.html
