20140513†5:59AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/13/invesco-limited-idUSnBw135825a+100+BSW20140513,
20140513†5:46AM UTC,Pfizer sees no antitrust hurdles from buying AstraZeneca,http://www.reuters.com/article/2014/05/13/us-astrazeneca-pfizer-antitrust-idUSBREA4C08E20140513,
20140513†5:45AM UTC,Pfizer sees no antitrust hurdles from buying AstraZeneca,http://www.reuters.com/article/2014/05/13/astrazeneca-pfizer-antitrust-idUSWLB0087120140513,
20140513†5:19AM UTC,Pfizer CEO: R&D; spend of new group would fall after Astra deal,http://www.reuters.com/article/2014/05/13/us-astrazeneca-pfizer-read-idUSBREA4C07P20140513,
20140513†5:15AM UTC,Pfizer CEO: R&D; spend of new group would fall after Astra deal,http://www.reuters.com/article/2014/05/13/astrazeneca-pfizer-read-idUSWLB0086V20140513,
20140513†4:46AM UTC,"WATCH LIVE STREAM: Pfizer, AstraZeneca, Unions quizzed by parliament",http://www.reuters.com/article/2014/05/13/idUSL6N0NZ2E520140513,
20140513†3:21AM UTC,UPDATE 1-Pfizer boss enters lion's den of UK politics to sell AstraZeneca deal,http://www.reuters.com/article/2014/05/13/astrazeneca-pfizer-idUSL6N0NY3LZ20140513,
20140513†2:31AM UTC,Pfizer keen to engage with AstraZeneca board,http://www.reuters.com/article/2014/05/13/us-pfizer-astrazeneca-idUSBREA4C01I20140513,
20140513†2:15AM UTC,Pfizer says keen to engage with AstraZeneca board,http://www.reuters.com/article/2014/05/13/pfizer-astrazeneca-idUSASM0006OT20140513,
20140513†2:05AM UTC,Pfizer‚Äôs Possible Offer for AstraZeneca plc (‚ÄúAstraZeneca‚Äù) Represents Compelling Shareholder Value,http://www.reuters.com/article/2014/05/13/pfizer-idUSnBw126807a+100+BSW20140513,
20140513†11:54AM UTC,UK MPs quiz Pfizer boss over Astra,http://www.reuters.com/news/video/videoStory?storyID=85407195,
20140514†6:55PM UTC,Senators urge tough U.S. review of Pfizer bid for AstraZeneca,http://www.reuters.com/article/2014/05/14/us-pfizer-astrazeneca-review-idUSBREA4D0T920140514,
20140514†6:09PM UTC,UPDATE 2-Senators urge tough U.S. review of Pfizer bid for AstraZeneca,http://www.reuters.com/article/2014/05/14/pfizer-astrazeneca-review-idUSL1N0O01UO20140514,
20140514†5:36PM UTC,"AstraZeneca leaves door ajar to Pfizer, despite hurdles",http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-soriot-idUSKBN0DU20K20140514,
20140514†5:17PM UTC,"AstraZeneca leaves door ajar to Pfizer, despite hurdles",http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-soriot-idUSBREA4D0UL20140514,
20140514†4:25PM UTC,Pfizer pledges to ringfence key new drugs in AstraZeneca deal,http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-idUSBREA3R0H520140514,
20140514†4:09PM UTC,Senators urge U.S. anti-trust review of Pfizer-AstraZeneca plan,http://www.reuters.com/article/2014/05/14/us-pfizer-astrazeneca-review-idUSBREA4D0S420140514,
20140514†4:04PM UTC,Senators urge U.S. anti-trust review of Pfizer-AstraZeneca plan,http://www.reuters.com/article/2014/05/14/pfizer-astrazeneca-review-idUSL1N0O01SM20140514,
20140514†12:58PM UTC,"UPDATE 1-UK lawmaker stirs political row with Pfizer rapist"" comments""",http://www.reuters.com/article/2014/05/14/astrazeneca-pfizer-labour-idUSL6N0O060I20140514,
20140514†12:55PM UTC,"Astra CEO sees price, Pfizer structure as deal hurdles",http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-soriot-idUSBREA4D0IA20140514,
20140514†12:36PM UTC,UK lawmaker stirs political row with Pfizer 'rapist' comments,http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-labour-idUSBREA4D0KZ20140514,
20140514†12:34PM UTC,"UK lawmaker stirs political row with Pfizer rapist"" comments""",http://www.reuters.com/article/2014/05/14/astrazeneca-pfizer-labour-idUSL6N0O05N120140514,
20140514†11:27AM UTC,"Health Care Sector Equities Technical Analysis -- Research on CombiMatrix, Quintiles Transnational Holdings, Pfizer, and GW Pharma",http://www.reuters.com/article/2014/05/14/bc-investor-edge-idUSnPn8PFP6n+9c+PRN20140514,
20140514†10:35AM UTC,Fitch Assigns an 'A+' Rating to Pfizer's Notes Offering,http://www.reuters.com/article/2014/05/14/ny-fitch-ratings-pfizer-idUSnBw146103a+100+BSW20140514,
20140514†10:00AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/14/barclays-plc-idUSnBw146024a+100+BSW20140514,
20140514†10:00AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/14/the-vanguard-group-idUSnBw146020a+100+BSW20140514,
20140514†9:33AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/14/mfs-investment-managemen-idUSnBw145976a+100+BSW20140514,
20140514†8:26AM UTC,Swedish unions urge government to oppose Pfizer bid for Astra,http://www.reuters.com/article/2014/05/14/us-astrazeneca-sweden-unions-idUSBREA4D0BV20140514,
20140514†8:25AM UTC,Swedish unions urge government to oppose Pfizer bid for Astra,http://www.reuters.com/article/2014/05/14/astrazeneca-sweden-unions-idUSL6N0O03R820140514,
20140514†8:16AM UTC,UPDATE 2-Pfizer pledges to ringfence key new drugs in AstraZeneca deal,http://www.reuters.com/article/2014/05/14/astrazeneca-pfizer-idUSL6N0O02S120140514,
20140514†7:42AM UTC,J&J; taps British science quietly where Pfizer storms in,http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-jj-idUSBREA4D09T20140514,
20140514†7:41AM UTC,J&J; taps British science quietly where Pfizer storms in,http://www.reuters.com/article/2014/05/14/astrazeneca-pfizer-jj-idUSL6N0NY44920140514,
20140514†7:38AM UTC,UK's Cameron wants 'best possible' Pfizer guarantees on AstraZeneca,http://www.reuters.com/article/2014/05/14/us-astrazeneca-pfizer-cameron-idUSBREA4D09P20140514,
20140514†7:37AM UTC,"UK's Cameron wants best possible"" Pfizer guarantees on AstraZeneca""",http://www.reuters.com/article/2014/05/14/astrazeneca-pfizer-cameron-idUSL6N0O03VQ20140514,
20140514†6:01AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/14/invesco-limited-idUSnBw145674a+100+BSW20140514,
20140515†12:41PM UTC,Promising cancer drug data helps AstraZeneca in Pfizer fight,http://www.reuters.com/article/2014/05/15/us-health-cancer-astrazeneca-idUSKBN0DV1E520140515,
20140515†12:39PM UTC,UPDATE 3-Promising cancer drug data helps AstraZeneca in Pfizer fight,http://www.reuters.com/article/2014/05/15/health-cancer-astrazeneca-idUSL1N0O108420140515,
20140515†11:27AM UTC,"American College of Physicians, CECity, and Pfizer collaborate to increase adult immunization rates",http://www.reuters.com/article/2014/05/15/acp-adult-vaccines-idUSnPn5cfhV3+82+PRN20140515,
20140515†11:13AM UTC,Sweden's finance minister says ready to hear Pfizer out on Astra bid,http://www.reuters.com/article/2014/05/15/astrazeneca-pfizer-borg-idUSL6N0O152K20140515,
20140515†11:04AM UTC,"Research and Markets: Global PVA (Polyvinyl Alcohol) Drugs Market 2014-2018 with Actavis plc, Novo Nordisk A/S, Pfizer Inc. & Shionogi & Co. Ltd. Dominating",http://www.reuters.com/article/2014/05/15/research-and-markets-idUSnBw156009a+100+BSW20140515,
20140515†10:44AM UTC,Promising cancer drug data helps AstraZeneca in Pfizer fight,http://www.reuters.com/article/2014/05/15/us-cancer-astrazeneca-idUSBREA4E07P20140515,
20140515†10:28AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/15/barclays-plc-idUSnBw155951a+100+BSW20140515,
20140515†10:02AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/15/the-vanguard-group-idUSnBw155922a+100+BSW20140515,
20140515†9:42AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/15/mfs-investment-managemen-idUSnBw155885a+100+BSW20140515,
20140515†8:03AM UTC,"Pfizer move on Astra threatens UK science, lawmakers say",http://www.reuters.com/article/2014/05/15/us-astrazeneca-pfizer-lawmakers-idUSBREA4E0EC20140515,
20140515†8:02AM UTC,"Pfizer move on Astra threatens UK science, lawmakers say",http://www.reuters.com/article/2014/05/15/astrazeneca-pfizer-lawmakers-idUSL6N0O13XX20140515,
20140515†7:57AM UTC,REG-Wellington Management Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/15/wellington-management-idUSnBw155750a+100+BSW20140515,
20140515†7:09AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/15/invesco-limited-idUSnBw155709a+100+BSW20140515,
20140515†3:29AM UTC,EU's Almunia: Pfizer has not discussed AstraZeneca bid with regulators,http://www.reuters.com/article/2014/05/15/pfizer-astrazeneca-eu-idUSL6N0O04L520140515,
20140516†1:48PM UTC,UPDATE 1-Pfizer to apply for early U.S. approval of breast cancer drug,http://www.reuters.com/article/2014/05/16/pfizer-cancer-idUSL1N0O214C20140516,
20140516†1:02PM UTC,Pfizer to apply for early U.S. approval of breast cancer drug,http://www.reuters.com/article/2014/05/16/us-pfizer-breastcancer-drugs-idUSKBN0DW1HL20140516,
20140516†12:47PM UTC,Pfizer to apply for early U.S. approval of breast cancer drug,http://www.reuters.com/article/2014/05/16/pfizer-cancer-idUSL1N0O213620140516,
20140516†12:12PM UTC,Pfizer To Submit Palbociclib New Drug Application With FDA Based On Final Results Of PALOMA-1,http://www.reuters.com/article/2014/05/16/pfizer-idUSnBw165736a+100+BSW20140516,
20140516†10:50AM UTC,Sweden fights back as Pfizer move on Astra threatens jobs,http://www.reuters.com/article/2014/05/16/us-astrazeneca-pfizer-sweden-idUSBREA4F06G20140516,
20140516†10:12AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/16/barclays-plc-idUSnBw165520a+100+BSW20140516,
20140516†9:38AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/16/the-vanguard-group-idUSnBw165485a+100+BSW20140516,
20140516†9:33AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/16/mfs-investment-managemen-idUSnBw165480a+100+BSW20140516,
20140516†8:53AM UTC,REG-Wellington Management Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/16/wellington-management-idUSnBw165447a+100+BSW20140516,
20140516†8:44AM UTC,UPDATE 2-Sweden fights back as Pfizer move on Astra threatens jobs,http://www.reuters.com/article/2014/05/16/astrazeneca-pfizer-sweden-idUSL6N0O21M720140516,
20140516†7:57AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/16/invesco-limited-idUSnBw165398a+100+BSW20140516,
20140516†7:40AM UTC,"FDA Approvals, Stock Price Updates, and Financial Results Release - Analyst Notes on Pfizer, Actavis, Pharmacyclics, Mallinckrodt and Salix Pharmaceuticals",http://www.reuters.com/article/2014/05/16/bc-ar-idUSnPnDX0ls+58+PRN20140516,
20140516†4:45AM UTC,Sweden fights back as Pfizer move on Astra threatens jobs,http://www.reuters.com/article/2014/05/16/us-astrazeneca-pfizer-sweden-idUSBREA4F06C20140516,
20140516†3:29AM UTC,Swedish ministers urge Astra owners to consider Pfizer rebuff,http://www.reuters.com/article/2014/05/16/astrazeneca-pfizer-sweden-idUSL6N0O21HZ20140516,
20140518†7:58PM UTC,UPDATE 4-Pfizer raises bid for AstraZeneca to $117 billion,http://www.reuters.com/article/2014/05/18/astrazeneca-pfizer-idUSL6N0O413J20140518,
20140518†6:57PM UTC,Pfizer raises bid for AstraZeneca to $117 billion,http://www.reuters.com/article/2014/05/18/us-astrazeneca-pfizer-idUSBREA3R0H520140518,
20140518†5:03PM UTC,Pfizer Makes Final Proposal to AstraZeneca,http://www.reuters.com/article/2014/05/18/pfizer-idUSnBw185047a+100+BSW20140518,
20140518†4:52PM UTC,Pfizer raises offer for AstraZeneca to 55 pounds a share,http://www.reuters.com/article/2014/05/18/astrazeneca-pfizer-offer-idUSL6N0O418220140518,
20140518†2:27PM UTC,Pfizer planning to make sweetened bid for AstraZeneca PLC: WSJ,http://www.reuters.com/article/2014/05/18/us-pfizer-astrazeneca-idUSBREA4H08M20140518,
20140518†2:26PM UTC,Pfizer planning to make sweetened bid for AstraZeneca PLC: WSJ,http://www.reuters.com/article/2014/05/18/pfizer-astrazeneca-idUSL1N0O40CP20140518,
20140518†8:30AM UTC,Clock ticking for Pfizer to raise AstraZeneca bid,http://www.reuters.com/article/2014/05/18/astrazeneca-pfizer-idUSL6N0O408J20140518,
20140518†6:27AM UTC,AstraZeneca arrays academic assets in Pfizer defense,http://www.reuters.com/article/2014/05/18/us-astrazeneca-pfizer-cambridge-idUSBREA4H03K20140518,
20140518†6:21AM UTC,AstraZeneca arrays academic assets in Pfizer defence,http://www.reuters.com/article/2014/05/18/astrazeneca-pfizer-cambridge-idUSL6N0O302L20140518,
20140519†6:41PM UTC,Statement from Pfizer Inc.,http://www.reuters.com/article/2014/05/19/pfizer-idUSnBw196781a+100+BSW20140519,
20140519†6:37PM UTC,AstraZeneca rejects Pfizer's take-it-or-leave-it offer,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-idUSBREA3R0H520140519,
20140519†6:37PM UTC,Pfizer-AstraZeneca deal not quite dead yet,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-comeback-idUSBREA4I0UM20140519,
20140519†4:23PM UTC,UPDATE 12-AstraZeneca rejects Pfizer's take-it-or-leave-it offer,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-idUSL6N0O413J20140519,
20140519†1:36PM UTC,UK takeover rules block higher Pfizer offer before Astra deadline,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-rules-idUSBREA4I0KL20140519,
20140519†1:35PM UTC,UK takeover rules block higher Pfizer offer before Astra deadline,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-rules-idUSL6N0O53W020140519,
20140519†1:02PM UTC,GLOBAL MARKETS-Shares trade near break-even as Pfizer deal weighs,http://www.reuters.com/article/2014/05/19/markets-global-idUSL1N0O511220140519,
20140519†11:48AM UTC,GLOBAL MARKETS-Shares trade near break-even as Pfizer deal weighs,http://www.reuters.com/article/2014/05/19/markets-global-idUSL1N0O50IR20140519,
20140519†10:26AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/19/barclays-plc-idUSnBw196019a+100+BSW20140519,
20140519†10:23AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/19/the-vanguard-group-idUSnBw196009a+100+BSW20140519,
20140519†9:31AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/19/mfs-investment-managemen-idUSnBw195901a+100+BSW20140519,
20140519†9:14AM UTC,AstraZeneca chairman sees no prospect of last-minute Pfizer deal,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-chairman-idUSBREA4I0B120140519,
20140519†9:12AM UTC,INTERVIEW-AstraZeneca chairman sees no prospect of last-minute Pfizer deal,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-chairman-idUSL6N0O535F20140519,
20140519†8:14AM UTC,REG-Wellington Management Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/19/wellington-management-idUSnBw195773a+100+BSW20140519,
20140519†6:42AM UTC,"British PM Cameron says government talking to Pfizer, AstraZeneca",http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-cameron-idUSL6N0NU37C20140519,
20140519†6:16AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/19/invesco-limited-idUSnBw195656a+100+BSW20140519,
20140519†6:06AM UTC,Jupiter 'disappointed' at AstraZeneca's rejection of Pfizer bid,http://www.reuters.com/article/2014/05/19/us-jupiter-astrazeneca-idUSBREA4I06P20140519,
20140519†6:05AM UTC,British lawmaker expects Pfizer to court AstraZeneca shareholders,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-britain-idUSBREA4I06L20140519,
20140519†6:04AM UTC,"Jupiter disappointed"" at AstraZeneca's rejection of Pfizer bid""",http://www.reuters.com/article/2014/05/19/idUSL6N0O526C20140519,
20140519†6:04AM UTC,British lawmaker expects Pfizer to court AstraZeneca shareholders,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-britain-idUSL6N0O524120140519,
20140519†5:05AM UTC,Shareholders disappointed by AstraZeneca rejection of Pfizer,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-shareholders-idUSL6N0O51VS20140519,
20140519†4:36AM UTC,Swedish Fin Min Borg urges caution on new Pfizer bid for AstraZeneca,http://www.reuters.com/article/2014/05/19/sweden-finmin-idUSS3N0M103D20140519,
20140519†4:09AM UTC,AstraZeneca weighs on Europe shares as it rejects Pfizer bid,http://www.reuters.com/article/2014/05/19/markets-europe-stocks-idUSL6N0O51LA20140519,
20140519†4:02AM UTC,Aberdeen Asset Management says Pfizer could do better on price,http://www.reuters.com/article/2014/05/19/us-astrazeneca-pfizer-aberdeen-idUSBREA4I04520140519,
20140519†4:02AM UTC,Aberdeen Asset Management says Pfizer could do better on price,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-aberdeen-idUSL6N0O51L220140519,
20140519†3:12AM UTC,AstraZeneca weighs on Europe shares as it rejects Pfizer bid,http://www.reuters.com/article/2014/05/19/markets-europe-stocks-idUSL6N0O51C220140519,
20140519†3:08AM UTC,AstraZeneca falls 14 pct after rejecting Pfizer offer,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-stocks-idUSL6N0O51DR20140519,
20140519†2:15AM UTC,AstraZeneca rejects 55 pounds/share Pfizer offer,http://www.reuters.com/article/2014/05/19/astrazeneca-pfizer-rejection-idUSFWN0NK01D20140519,
20140519†2:14PM UTC,So why did AstraZeneca reject Pfizer?,http://www.reuters.com/news/video/videoStory?storyID=85836697,
20140519†9:49AM UTC,Pfizer's bid is too bitter for Astra,http://www.reuters.com/news/video/videoStory?storyID=85817847,
20140520†4:00PM UTC,GlycoMimetics Receives $15 Million Payment from Pfizer in Connection with Planned Initiation of Phase 3 Trial,http://www.reuters.com/article/2014/05/20/md-glycomimetics-idUSnBw206812a+100+BSW20140520,
20140520†3:50PM UTC,"Schroders, Fidelity reveal investor split as Astra rejects Pfizer",http://www.reuters.com/article/2014/05/20/us-astrazeneca-pfizer-shareholders-idUSBREA4J09520140520,
20140520†3:50PM UTC,Pfizer-AstraZeneca bankers set to miss up to $340 million in fees,http://www.reuters.com/article/2014/05/20/us-astrazenica-pfizer-bankers-idUSBREA4J0RG20140520,
20140520†3:46PM UTC,REFILE-Pfizer-AstraZeneca bankers set to miss up to $340 mln in fees,http://www.reuters.com/article/2014/05/20/astrazenica-pfizer-bankers-idUSL6N0O546I20140520,
20140520†3:46PM UTC,"UPDATE 4-Schroders, Fidelity reveal investor split as Astra rejects Pfizer",http://www.reuters.com/article/2014/05/20/astrazeneca-pfizer-idUSL1N0O61QL20140520,
20140520†3:11PM UTC,"REFILE-UPDATE 3-Schroders, Fidelity reveal investor split as Astra rejects Pfizer",http://www.reuters.com/article/2014/05/20/astrazeneca-pfizer-idUSL6N0O638O20140520,
20140520†1:34PM UTC,AstraZeneca says no negotiation with suitor Pfizer allowed under UK rules,http://www.reuters.com/article/2014/05/20/us-astrazeneca-clarification-idUSBREA4J0PU20140520,
20140520†1:33PM UTC,AstraZeneca says no negotiation with suitor Pfizer allowed under UK rules,http://www.reuters.com/article/2014/05/20/astrazeneca-clarification-idUSFWN0O600120140520,
20140520†11:32AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/20/barclays-plc-idUSnBw206420a+100+BSW20140520,
20140520†10:20AM UTC,AstraZeneca 'did the right thing' rejecting Pfizer: Fidelity,http://www.reuters.com/article/2014/05/20/us-astrazeneca-pfizer-fidelity-idUSBREA4J0IA20140520,
20140520†10:17AM UTC,"AstraZeneca did the right thing"" rejecting Pfizer - Fidelity""",http://www.reuters.com/article/2014/05/20/astrazeneca-pfizer-fidelity-idUSL6N0O646U20140520,
20140520†9:53AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/20/mfs-investment-managemen-idUSnBw206196a+100+BSW20140520,
20140520†9:41AM UTC,Loophole offers Pfizer risky way back into AZ deal,http://www.reuters.com/article/2014/05/20/idUS408733517820140520,
20140520†9:30AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/20/the-vanguard-group-idUSnBw206170a+100+BSW20140520,
20140520†9:17AM UTC,REG-Wellington Management Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/20/wellington-management-idUSnBw206148a+100+BSW20140520,
20140520†6:55AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/20/invesco-limited-idUSnBw205902a+100+BSW20140520,
20140520†5:55AM UTC,AstraZeneca shareholder urges board back into talks with Pfizer,http://www.reuters.com/article/2014/05/20/astrazeneca-pfizer-shareholders-idUSL6N0O62GC20140520,
20140521†3:11PM UTC,"Research and Markets: Global Neuropathic Pain Report 2014: Current and Future Players - Pfizer, Eli Lilly, Grnenthal, Endo Health Solutions, Janssen, Daiichi Sankyo & Convergence Pharmaceuticals",http://www.reuters.com/article/2014/05/21/research-and-markets-idUSnBw216478a+100+BSW20140521,
20140521†2:23PM UTC,See you later? Slim Pfizer deal hopes prop up AstraZeneca,http://www.reuters.com/article/2014/05/21/us-astrazeneca-pfizer-idUSBREA3R0H520140521,
20140521†12:13PM UTC,Astra-Pfizer needs a fresh start later in the year,http://www.reuters.com/article/2014/05/21/idUS278117953220140521,
20140521†11:45AM UTC,See you later? Slim Pfizer deal hopes prop up AstraZeneca,http://www.reuters.com/article/2014/05/21/astrazeneca-pfizer-idUSL6N0O72IS20140521,
20140521†9:47AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/21/the-vanguard-group-idUSnBw215880a+100+BSW20140521,
20140521†9:25AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/21/mfs-investment-managemen-idUSnBw215851a+100+BSW20140521,
20140521†7:35AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/21/invesco-limited-idUSnBw215687a+100+BSW20140521,
20140521†7:29AM UTC,"Schroders, Fidelity reveal investor split as Astra rejects Pfizer",http://www.reuters.com/article/2014/05/21/us-astrazeneca-pfizer-shareholders-idUSBREA4J09520140521,
20140522†6:33PM UTC,BlackRock wants new Astra-Pfizer talks at later date: sources,http://www.reuters.com/article/2014/05/22/us-astrazeneca-pfizer-blackrock-idUSBREA4L18R20140522,
20140522†6:30PM UTC,BlackRock wants new Astra-Pfizer talks at later date-sources,http://www.reuters.com/article/2014/05/22/astrazeneca-pfizer-blackrock-idUSL6N0O864S20140522,
20140522†10:24AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/22/barclays-plc-idUSnBw225896a+100+BSW20140522,
20140522†10:01AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/22/the-vanguard-group-idUSnBw225846a+100+BSW20140522,
20140522†9:42AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/22/mfs-investment-managemen-idUSnBw225798a+100+BSW20140522,
20140522†8:00AM UTC,BioRestorative Therapies Signs Research Agreement with Pfizer Inc.,http://www.reuters.com/article/2014/05/22/fl-biorestorative-idUSnBw225072a+100+BSW20140522,
20140522†5:54AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/22/invesco-limited-idUSnBw225481a+100+BSW20140522,
20140522†4:14AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/22/barclays-plc-idUSnBw225420a+100+BSW20140522,
20140523†10:12AM UTC,REG-The Vanguard Group Form 8.3 - Pfizer Inc.,http://www.reuters.com/article/2014/05/23/the-vanguard-group-idUSnBw235321a+100+BSW20140523,
20140523†10:11AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/23/barclays-plc-idUSnBw235320a+100+BSW20140523,
20140523†9:35AM UTC,Pfizer psoriasis drug succeeds in late-stage trial,http://www.reuters.com/article/2014/05/23/us-pfizer-study-psoriasis-idUSKBN0E31AQ20140523,
20140523†9:33AM UTC,Pfizer psoriasis drug succeeds in late-stage trial,http://www.reuters.com/article/2014/05/23/pfizer-study-psoriasis-idUSL3N0O93KO20140523,
20140523†9:13AM UTC,Pfizer Announces Detailed Results For Phase 3 OPT Retreatment Study Of Tofacitinib In Adults With Moderate-To-Severe Chronic Plaque Psoriasis,http://www.reuters.com/article/2014/05/23/pfizer-idUSnBw235280a+100+BSW20140523,
20140523†8:45AM UTC,REG-INVESCO Limited Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/23/invesco-limited-idUSnBw235257a+100+BSW20140523,
20140523†8:44AM UTC,REG-MFS Investment Manag Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/23/mfs-investment-managemen-idUSnBw235255a+100+BSW20140523,
20140526†9:22PM UTC,How AstraZeneca escaped Pfizer's clutches this time,http://www.reuters.com/article/2014/05/27/us-astrazeneca-pfizer-insight-idUSBREA4P0IN20140527,
20140526†7:09PM UTC,How AstraZeneca escaped Pfizer's clutches this time,http://www.reuters.com/article/2014/05/26/us-astrazeneca-pfizer-insight-idUSBREA4P0IN20140526,
20140526†7:01PM UTC,INSIGHT-How AstraZeneca escaped Pfizer's clutches this time,http://www.reuters.com/article/2014/05/26/astrazeneca-pfizer-idUSL6N0O91K920140526,
20140526†11:55AM UTC,Pfizer walks away from $118 billion AstraZeneca takeover fight,http://www.reuters.com/article/2014/05/26/us-astrazeneca-pfizer-idUSBREA3R0H520140526,
20140526†11:53AM UTC,UPDATE 2-Pfizer walks away from $118 bln AstraZeneca takeover fight,http://www.reuters.com/article/2014/05/26/astrazeneca-pfizer-idUSL6N0OC3HI20140526,
20140526†11:17AM UTC,AstraZeneca welcomes Pfizer climbdown in takeover fight,http://www.reuters.com/article/2014/05/26/us-astrazeneca-pfizer-climbdown-idUSBREA4P0CC20140526,
20140526†11:10AM UTC,AstraZeneca welcomes Pfizer climbdown in takeover fight,http://www.reuters.com/article/2014/05/26/astrazeneca-pfizer-climbdown-idUSL6N0OC3NW20140526,
20140526†10:14AM UTC,Pfizer walks away from $118 bln AstraZeneca deal,http://www.reuters.com/article/2014/05/26/astrazeneca-pfizer-idUSL6N0OC2GW20140526,
20140526†10:05AM UTC,Statement from Pfizer Inc.,http://www.reuters.com/article/2014/05/26/ny-pfizer-idUSnBw265174a+100+BSW20140526,
20140527†4:08PM UTC,"ACETO Subsidiary, Rising Pharmaceuticals, Has Launched the Generic Version of Pfizer Inc.'s Diflucan(R)",http://www.reuters.com/article/2014/05/27/idUSnGNXcdVfXy+1ca+GNW20140527,
20140527†10:07AM UTC,REG-BARCLAYS PLC Form 8.3 - Pfizer Inc,http://www.reuters.com/article/2014/05/27/barclays-plc-idUSnBw275975a+100+BSW20140527,
